node,deg,deg_norm,betweenness,eigenvector,pagerank,community
recommendation).5,26,0.0037577684636508164,6.754758524022612e-08,0.0033660767258443533,5.5917429831271094e-05,5
"recommendation).5,39",24,0.003468709351062292,5.479181666180315e-08,0.003569103012401775,5.5566382656385314e-05,4
"recommendation).5,6",27,0.003902298019945079,2.7320098903696898e-08,0.0041556115384094455,5.91650621446606e-05,2
recommendation).75,23,0.00332417979476803,1.759078944409656e-07,0.0034633598609500015,5.6841073474097676e-05,4
recommended5,28,0.004046827576239341,3.659863027901181e-07,0.003836798004829765,6.533219594910238e-05,4
reconfirm,25,0.0036132389073565544,1.3482697402260996e-08,0.003753112378070639,5.3905317643376926e-05,7
reconstruction,28,0.004046827576239341,3.9784060120439183e-07,0.003728822453627093,6.739137261248247e-05,0
record,131,0.018933371874548344,1.7310803606140025e-05,0.012315457013882551,0.0001719341039185784,4
recording,28,0.004046827576239341,8.120621641764166e-07,0.004075764112941233,6.217877801170969e-05,0
recover,164,0.023702847232258996,1.4400863940277765e-05,0.01337886509482285,0.0001551780760117654,0
recovery,272,0.03931203931203931,3.6675705217031605e-05,0.019406639602981043,0.00023234423014559496,4
recreational,51,0.007371007371007371,1.2562556145140912e-07,0.006626283386709034,7.39387501308505e-05,5
recruit,27,0.003902298019945079,1.275463052526701e-07,0.003325042104085514,6.767658413860598e-05,6
rectal,189,0.02731608613961555,2.3634488733113903e-05,0.01416356878431403,0.00018784997347552157,5
recur,44,0.006359300476947536,1.0788243101163725e-07,0.005694103561412653,6.683823976122025e-05,0
recurrence,27,0.003902298019945079,8.794333973763467e-08,0.0038882452769427606,6.491532938441448e-05,6
red,738,0.10666281254516549,0.0007631628741661771,0.02545280446172476,0.0004535702487758981,5
redistribution,70,0.010117068940598353,4.093004253800967e-07,0.007271746876962987,9.10357621845451e-05,3
redmon,30,0.004335886688827865,4.175493163990829e-06,0.0016593575992563169,0.00011027833345534328,8
redness,54,0.007804596039890158,2.9041263901075313e-06,0.006337995556532148,9.482382332433861e-05,2
reduce,1236,0.17863853157970805,0.0021939437886483145,0.03534408472065201,0.0006680543020110538,3
reduced,171,0.024714554126318834,1.0011511763541176e-05,0.013335112934541959,0.00016988018518586688,3
reductase,156,0.0225466107819049,1.9997163430829012e-05,0.012751348551295208,0.00018016571798948455,5
reduction,376,0.05434311316664258,7.295151343881605e-05,0.02097770972453416,0.00027595215837277766,5
redundant,28,0.004046827576239341,1.2900273151049827e-07,0.004089134077517369,5.8858854098803575e-05,5
reevaluate,28,0.004046827576239341,3.018096337043159e-08,0.004391543003408346,5.78942850501086e-05,0
refer,665,0.09611215493568434,0.0004644459979038653,0.02794827348995803,0.0004406516740580007,4
reference,588,0.08498337910102616,0.0006474783341101009,0.027137166291254997,0.0005109792408520769,4
referral,150,0.021679433444139327,9.387753933272997e-06,0.013102393510707156,0.0001567806129371522,4
refine,28,0.004046827576239341,1.2473642713485416e-07,0.0037988765154265635,6.410720214473615e-05,7
refined,81,0.011706894059835236,5.690107948725725e-06,0.007907083130327766,0.0001215343181033852,7
reflect,251,0.03627691862985981,7.671772929755875e-05,0.01751107816808978,0.0002690757222851695,9
reflection,70,0.010117068940598353,2.711519133663622e-06,0.007809653211489844,0.00010284272903315187,0
reflective,45,0.006503830033241798,1.255881985207773e-06,0.005494694430811955,8.331419345042542e-05,4
reformulate,24,0.003468709351062292,7.363891622326698e-08,0.003426232662283883,6.403035312461422e-05,2
reframe,26,0.0037577684636508164,1.5975577339164335e-07,0.0037653213097744585,6.352928866459766e-05,7
refrigerate,29,0.004191357132533603,1.1554348267640268e-07,0.003946431782739694,7.044125215472737e-05,2
refute,26,0.0037577684636508164,2.0083107757184668e-07,0.003665151262452204,6.190510484355719e-05,0
regain,209,0.030206677265500796,1.3746796702414532e-05,0.01579414151507692,0.00018664614540268563,4
regard,143,0.02066772655007949,1.1505627372226678e-05,0.012767375723175878,0.00014768653417805645,0
regardless,150,0.021679433444139327,1.3916857775841996e-05,0.012893235349146652,0.00015642759521192133,3
regenerate,64,0.00924989160283278,2.562093542744675e-06,0.007000212867994466,9.706094992656567e-05,3
regeneration,62,0.008960832490244255,6.642567698687632e-07,0.006847158547020341,8.393034234641496e-05,5
regenerative,130,0.018788842318254083,1.7304525629512113e-05,0.011041132082923389,0.00016498168108666233,4
regiman,92,0.01329671917907212,6.754275016468316e-06,0.010183358010983285,0.00012399030548435907,7
regime,74,0.0106951871657754,2.0302223703443063e-06,0.008544715862526923,0.0001033038862481063,5
regimen,234,0.03381991617285735,2.6533945165058275e-05,0.018715942867532177,0.00022292149911197048,4
region,235,0.03396444572915161,9.482788342584911e-05,0.01685723577201037,0.0002657246777091946,3
regional,49,0.0070819482584188465,3.831999236559415e-06,0.005452894457006569,0.00010514384406960317,9
regionally,29,0.004191357132533603,2.6412909565072332e-08,0.004195257554586133,5.6801368906900674e-05,3
register,207,0.02991761815291227,6.315945498496012e-05,0.013964566346848496,0.00022173643794546838,4
registered,27,0.003902298019945079,2.1230524152709622e-08,0.003551258662390603,5.131233301974276e-05,3
registration,49,0.0070819482584188465,3.295836999637331e-07,0.006804943326877405,8.019006164516555e-05,4
registry,28,0.004046827576239341,5.883581269911127e-07,0.00320685000518953,7.087377191210644e-05,5
regret,28,0.004046827576239341,8.992126492685065e-08,0.004123054478868958,6.232696963770125e-05,4
regul,29,0.004191357132533603,2.714704838631094e-06,0.001410371799202413,0.00011808147737005925,8
regular,774,0.11186587657175892,0.000556428283537542,0.03163629742111043,0.0004659605416840985,4
regularly,355,0.05130799248446307,5.3011520849695355e-05,0.0214276462193721,0.00024578073093620644,4
regulate,554,0.08006937418702124,0.0002497695372181124,0.02426360975815506,0.00038397315916268733,5
regulated,64,0.00924989160283278,1.5336280744311394e-06,0.007185823669819287,9.313331604518212e-05,5
regulation,287,0.041479982656453245,0.00011121916992179519,0.019004515132037637,0.0002643535255442692,8
regulatory,20,0.0028905911258852437,4.658512588304464e-09,0.0034984925392666727,4.8659332342683704e-05,4
rehab,26,0.0037577684636508164,5.042206749103998e-08,0.003710052140983729,5.760609600945873e-05,5
rehabilitation,108,0.015609192079780315,2.3547361591432242e-05,0.008890472116303824,0.00015807844339935797,6
reignite,29,0.004191357132533603,3.902611712498929e-07,0.0039196387213391495,7.265288333328149e-05,9
reimbursement,43,0.006214770920653274,2.0224043419000994e-06,0.005133995832397993,8.781970252747232e-05,4
reinforce,79,0.011417834947246712,3.0031833837077755e-06,0.00846545054329308,0.00011397895282536674,3
reintroduction,28,0.004046827576239341,4.4045409828110764e-08,0.0037636764486287935,5.946048749401311e-05,0
rekindling,27,0.003902298019945079,2.7477267288536107e-08,0.0041262287175971414,5.6744047886537574e-05,3
relate,1087,0.15710362769186298,0.0019445834253537192,0.03376834848797491,0.0006408935521650898,9
related,164,0.023702847232258996,1.4292552119798458e-05,0.012774675112437088,0.00016358948474091617,3
relation,52,0.007515536927301633,1.0549490684344902e-06,0.006490908365642195,8.153927348962379e-05,3
relationship,546,0.07891313773666715,0.0004924460289730914,0.026250256509906904,0.0004480397438232818,3
relative,225,0.03251915016620899,3.73114912001631e-05,0.016962906814340428,0.0002253697870369948,4
relatively,228,0.032952738835091776,3.383374452773072e-05,0.017829633439524935,0.0002189128001993105,2
relax,96,0.013874837404249168,7.412427785727744e-06,0.009348786904082083,0.00013610564671511424,7
relaxation,154,0.022257551669316374,1.5221865517220957e-05,0.013022510285054422,0.0001648827487761391,4
relaxed,20,0.0028905911258852437,5.358852824102721e-09,0.002890503544871154,5.2773615847875684e-05,4
relaxing,22,0.003179650238473768,9.283149182818525e-09,0.0033890917507185237,5.351353619183293e-05,4
release,640,0.0924989160283278,0.0004725660608340662,0.02543795290642792,0.00044048907822056817,5
relevance,46,0.00664835958953606,6.827923934399558e-07,0.006128153458964885,9.107389589171806e-05,6
relevant,129,0.01864431276195982,2.8543795811537505e-05,0.011211527823295767,0.00017125259356551704,4
reliability,77,0.011128775834658187,2.9801506078776578e-06,0.008611416496101766,0.0001165767411148558,6
reliable,280,0.04046827576239341,0.00010543576944336034,0.019760320019338716,0.00027814377191347954,4
reliance,28,0.004046827576239341,8.385876003156063e-08,0.003988313202550343,5.586618935955547e-05,3
relie,26,0.0037577684636508164,3.763785307990736e-08,0.00359565988278752,6.122809714700373e-05,4
relief,288,0.04162451221274751,3.7713402728367856e-05,0.01955867791108876,0.00023271090102833637,0
relieve,216,0.03121838415956063,3.026219097506407e-05,0.014792516472204139,0.00018178834353876143,4
reliever,25,0.0036132389073565544,9.059731077049419e-09,0.0036281100297805035,5.0888236103565184e-05,5
religion,29,0.004191357132533603,1.2719701443405594e-07,0.004233932307572312,6.779152969158357e-05,3
reluctance,30,0.004335886688827865,2.1126447757251488e-07,0.004486035421700488,6.569539596089625e-05,4
rely,163,0.023558317675964734,1.9945569839565206e-05,0.014130049683062992,0.00017586771036921087,0
remain,444,0.06417112299465241,0.0002814101813510603,0.02514173305910323,0.0003929237901290685,6
remained,27,0.003902298019945079,8.365823799029072e-08,0.003614459798151979,5.918595547212153e-05,6
remains,30,0.004335886688827865,1.2078994157787852e-07,0.004210648928619613,6.348108145316752e-05,4
remarkable,29,0.004191357132533603,1.55349665562031e-07,0.004059129740172874,6.19962271468597e-05,0
remedy,51,0.007371007371007371,3.1957394235054575e-07,0.006044562395999709,7.29136235294251e-05,3
remember,453,0.06547188900130077,0.00018575998773698578,0.025205213051054217,0.0003521765646294687,7
remind,51,0.007371007371007371,4.852132425067469e-07,0.006090979811537252,7.849862671502877e-05,0
reminder,28,0.004046827576239341,3.425762704362726e-08,0.003945011935042077,6.087898247443591e-05,0
remote,28,0.004046827576239341,1.0430951006926598e-07,0.004083877837202741,6.44127848502847e-05,4
remotely,49,0.0070819482584188465,4.503300151586993e-07,0.006705140593646285,8.292896248726199e-05,4
removal,119,0.0171990171990172,1.5248106570480028e-05,0.010905329199627615,0.00016510102797089027,2
remove,264,0.03815580286168521,0.00014595221762228562,0.01604446774076889,0.000258137631059788,2
remuneration,25,0.0036132389073565544,5.6652261120311114e-08,0.004110556542443212,5.792543711288544e-05,4
renal,49,0.0070819482584188465,8.123483591080587e-07,0.0054857531546162,8.718279997388982e-05,5
render,35,0.005058534470299176,6.069026823906254e-07,0.003540790632556451,6.804718435849937e-05,9
renew,289,0.04176904176904177,9.609042240049485e-05,0.019249661204942717,0.00028657860777059026,4
renewal,28,0.004046827576239341,2.5832651165645933e-07,0.0037431073336287547,7.324169962701065e-05,3
renowne,28,0.004046827576239341,3.646826406946767e-07,0.003259805708635686,7.246891662974251e-05,9
renowned,28,0.004046827576239341,5.611670714007645e-07,0.0029058220879291915,8.24327430402798e-05,6
repair,160,0.02312472900708195,1.7065487488958445e-05,0.013083174012761208,0.00017581447057937087,5
repeat,309,0.04465963289492701,9.386516023904437e-05,0.01962333431152397,0.00027074904962980627,4
repeatedly,26,0.0037577684636508164,2.230415653390772e-07,0.0035484942639313105,5.586761594653317e-05,5
reperfusion,30,0.004335886688827865,5.7308014643084145e-06,0.001959811675865387,0.00010622625775169818,8
replace,332,0.047983812689695045,4.4675324067923824e-05,0.019130652773541576,0.0002332624277672917,2
replacement,1684,0.2433877727995375,0.004927387114949298,0.03565614943341567,0.0008261646103452613,4
replenish,117,0.016909958086428676,2.144111226065587e-06,0.010385993006762871,0.00011555752101436249,3
replicate,52,0.007515536927301633,6.696107614601142e-07,0.006763970502085584,8.743190913508289e-05,4
report,734,0.10608469431998843,0.0008250347423814111,0.03139817205195278,0.0005338260115615901,2
reporting,79,0.011417834947246712,5.633065789847132e-06,0.008410869734955213,0.000126780955611662,6
represent,224,0.03237462060991473,7.492831730474824e-05,0.01743970070953721,0.000256820922359153,4
representation,79,0.011417834947246712,1.2936117647493543e-05,0.007466456295874897,0.000131172808951089,2
representative,43,0.006214770920653274,9.355688911783857e-07,0.005237306762763463,7.92697224517748e-05,4
reproduce,32,0.00462494580141639,1.5957291924018047e-08,0.004522081188166829,5.520163860539353e-05,3
reproduction,124,0.01792166498048851,1.1249854798967412e-05,0.010130107627029147,0.000142247655383913,5
reproductive,504,0.07284289637230813,0.00021561177799894594,0.022018043702422378,0.00034286607906262845,5
republican,75,0.010839716722069664,8.692171580518793e-06,0.00714031677288259,0.00014567508870931182,9
reputable,71,0.010261598496892614,1.7935217526943872e-06,0.008099807792204516,0.0001000830923952259,4
reputation,22,0.003179650238473768,3.148859630055332e-08,0.002776048728641341,5.1209993142808285e-05,3
request,235,0.03396444572915161,3.430674797145469e-05,0.01606521045492786,0.00020649862537842792,4
require,1109,0.16028327793033675,0.0014573679725451345,0.03916223183744393,0.0006606001600218471,4
required,46,0.00664835958953606,1.9106029633055975e-07,0.00555225408526058,6.831890603992874e-05,4
requirement,194,0.028038733921086863,1.672669110494816e-05,0.016302009887722207,0.00019116061592556745,2
research,1090,0.15753721636074577,0.003424936092047485,0.036052610792569745,0.0007913250108166207,6
researcher,565,0.08165919930625813,0.0005233293156140665,0.025569968945737834,0.0004266825653319234,6
resection,25,0.0036132389073565544,1.0968341088368205e-08,0.003966417187367804,5.281320757950946e-05,4
resemblance,26,0.0037577684636508164,1.0735791636153539e-08,0.003666075155449482,4.9347039152656954e-05,0
resemble,27,0.003902298019945079,2.983721511017026e-08,0.0036024602734558145,5.533376702515607e-05,3
reserve,53,0.007660066483595895,4.7128367834778535e-07,0.005915336598245414,7.975269651364871e-05,3
reset,28,0.004046827576239341,8.646870128383834e-08,0.0041013303136421325,6.404005606439281e-05,5
residency,55,0.00794912559618442,3.2689768322315756e-06,0.005815772887158164,0.00010714741629367848,0
resident,53,0.007660066483595895,1.5684233664185323e-06,0.006460739680221059,9.269262100634541e-05,9
resilience,48,0.006937418702124584,1.1278083940340969e-06,0.006011412084264794,9.213438366892645e-05,4
resilient,51,0.007371007371007371,1.3145186386766702e-06,0.006405847253646864,9.66125509374162e-05,4
resistance,352,0.05087440381558029,0.00010670765510205498,0.020199025517164453,0.0002850979131116257,5
resolution,72,0.010406128053186877,5.487915457744777e-06,0.007594804205021047,0.0001175625020627803,4
resolve,241,0.034831623066917186,5.0078811450924775e-05,0.01699552755720897,0.00022900608966092972,5
resonance,30,0.004335886688827865,2.6550105698279287e-06,0.002697984001305952,9.113735187867441e-05,8
resonate,29,0.004191357132533603,1.468975464677149e-07,0.00410043127963443,6.574540207521118e-05,3
resort,83,0.011995953172423761,1.182262259208729e-06,0.010045819871861934,0.00010616362352579636,4
resource,218,0.03150744327214915,4.7723461633069346e-05,0.016928280952454054,0.00022891879267387057,4
respect,95,0.013730307847954907,8.83509612080543e-06,0.009941105147067062,0.00014107143216284188,6
respectful,16,0.002312472900708195,1.0409684095513953e-08,0.001700229078099118,5.037954774973827e-05,4
respectively,93,0.013441248735366382,5.135217078993733e-06,0.009503749040898008,0.00013338639905982375,2
respiratory,45,0.006503830033241798,3.0692140192892998e-06,0.004434827912542197,9.505728809539716e-05,5
respond,492,0.071108541696777,0.0001963072497174586,0.02675619175561688,0.00037078563920125046,4
response,688,0.09943633473045238,0.0004676862909958335,0.02997200490882373,0.00045846216255495867,3
responsibility,108,0.015609192079780315,1.9799797785128237e-05,0.01051866929834031,0.00015312210525140896,4
responsible,419,0.06055788408729585,0.0001415037121764861,0.02103672484340063,0.0003240661074215783,5
responsive,39,0.005636652695476225,2.167404054415354e-06,0.004003250483844007,7.825879483359745e-05,7
rest,387,0.05593293828587946,0.00016203565701189787,0.0233612904151256,0.00034288690600825663,0
restart,169,0.024425495013730307,6.196924601600287e-06,0.012835165752862069,0.0001443712702932419,5
restaurant,22,0.003179650238473768,9.25188406354228e-08,0.0024304707744819804,7.457595562517275e-05,0
restful,97,0.014019366960543431,3.611536151605668e-06,0.009163487875723271,0.00010721495316415846,0
restlessness,28,0.004046827576239341,5.431806160670414e-08,0.003942281625695448,6.349774531749997e-05,3
restoration,118,0.017054487642722937,2.0139851500826976e-05,0.010822319427638442,0.00014331735021021324,3
restorative,149,0.021534903887845066,1.1488587529381944e-05,0.012731278911220558,0.0001578723388758825,7
restore,560,0.08093655152478682,0.0001812954799538653,0.025417346795210485,0.0003565224384694726,4
restrict,85,0.012285012285012284,3.3009007729063713e-06,0.008877706262264586,0.00011604469307956515,2
restriction,96,0.013874837404249168,2.218057209813058e-05,0.008851851501494977,0.00013211938844818856,4
restrictive,50,0.007226477814713109,6.828757523925488e-07,0.006587106778202961,8.344124096835308e-05,4
resubmit,39,0.005636652695476225,7.832833800770127e-08,0.005144157709659249,6.780772587686366e-05,4
result,1810,0.26159849689261455,0.006275390439813495,0.04064649273699532,0.0008911578915862592,6
resultant,38,0.005492123139181963,2.8041930655988644e-07,0.0047786708107660815,6.049931235971636e-05,3
resume,30,0.004335886688827865,5.212383749722896e-08,0.004312641065494781,6.157586908919133e-05,4
resurface,22,0.003179650238473768,2.1629183865851253e-08,0.00311530418380979,5.2666273296321284e-05,4
retain,69,0.009972539384304091,1.0221213260220364e-06,0.007899294326401435,9.811327061446102e-05,2
retention,225,0.03251915016620899,2.5393101537511915e-05,0.01566812997126778,0.00020166145554249544,5
reteste,24,0.003468709351062292,2.7327520589621797e-09,0.0035045024590289442,4.641413142916236e-05,3
rethink,28,0.004046827576239341,5.151868109377676e-07,0.0035124551611103332,7.124745141922382e-05,7
retina,25,0.0036132389073565544,2.3036641207327457e-07,0.0037165327421140627,5.681727974333597e-05,5
retired,28,0.004046827576239341,5.244835245264675e-07,0.003550531807689401,7.182736911482824e-05,7
retrograde,42,0.006070241364359011,4.2782866625828403e-07,0.004947726710669909,7.652993184814418e-05,5
retrospect,51,0.007371007371007371,3.632534895939887e-07,0.006737323454467976,8.208177618328552e-05,0
retrospective,126,0.018210724093077033,1.7589658549419648e-05,0.011088220504120026,0.00017757522241472777,6
retrospectively,25,0.0036132389073565544,1.70807140112251e-07,0.0037812904268329736,5.9838240195473014e-05,0
retry,19,0.0027460615695909813,4.001243677027549e-08,0.002356122690247061,4.719165057889561e-05,0
return,362,0.052319699378522905,7.698088035753999e-05,0.02209523170950793,0.00027226698605912244,2
reuptake,24,0.003468709351062292,2.555483249474505e-07,0.002941354821307536,6.0215197023724326e-05,3
reuse,26,0.0037577684636508164,2.0810063968863853e-08,0.0037546475998929975,5.7478304812084015e-05,2
reveal,169,0.024425495013730307,2.5315237107810735e-05,0.013394850377116274,0.0001798799224455602,6
reversal,86,0.012429541841306548,4.343015090323073e-06,0.008534642751841216,0.00010993232893086528,0
reverse,287,0.041479982656453245,2.962386962723339e-05,0.017854667472172746,0.00022092584880684045,4
reversible,238,0.0343980343980344,3.822007609747666e-05,0.01676042160288514,0.0002231120929006158,4
revert,27,0.003902298019945079,2.5754018197665687e-07,0.003116810715591603,6.898159971501885e-05,5
review,989,0.1429397311750253,0.002296010174775948,0.034655834665815566,0.0007472027855707853,4
reviewer,36,0.005203064026593439,6.284981475919087e-06,0.0032849071175156393,9.724268565533564e-05,7
revise,30,0.004335886688827865,4.261313028358363e-08,0.0044687488837849105,6.620636492555808e-05,6
revitalize,30,0.004335886688827865,5.221414283959578e-07,0.003650119529653657,7.275593328657905e-05,4
revolutionary,29,0.004191357132533603,4.208006211288432e-08,0.00440801141900163,6.502433205291429e-05,4
reward,213,0.030784795490677842,3.118473063749246e-05,0.017672437020790032,0.00021521888930002052,4
rewarding,29,0.004191357132533603,5.292856694158047e-08,0.004362340244851079,6.372274026605322e-05,5
rheumatic,26,0.0037577684636508164,3.945355805631492e-07,0.0031601726920782404,6.401129491879725e-05,5
rhinorrhea,25,0.0036132389073565544,7.237584745432858e-08,0.003791286871304389,6.349414753149491e-05,2
rhode,24,0.003468709351062292,1.6185383508566468e-07,0.0026821354956991926,7.229388911432414e-05,9
rhythm,145,0.020956785662668016,1.3528898283933089e-05,0.012843038231593627,0.00015928215520027902,2
rhythm.181,25,0.0036132389073565544,6.703391657776618e-08,0.0035997824345260906,6.196276658317443e-05,2
rhythmical,52,0.007515536927301633,1.810208278348711e-06,0.006703008572960202,9.49969913978446e-05,3
rice,72,0.010406128053186877,2.187742325938952e-05,0.006529146269928555,0.0001330469358989053,7
rich,250,0.03613238907356554,9.58259014845276e-05,0.016924009452460916,0.0002614095574242509,3
richard,30,0.004335886688827865,1.3654481336005649e-06,0.0009617958027914269,0.00012210869107457116,6
ride,22,0.003179650238473768,1.0000652634035122e-08,0.003159993373070481,4.94704617587497e-05,0
right,1066,0.15406850700968347,0.0019168556225527419,0.035206929628487545,0.0006681243248592651,0
rigorous,54,0.007804596039890158,1.186097970678942e-05,0.005491185400831767,0.00010885458335286551,8
rigorously,24,0.003468709351062292,9.486506678900948e-09,0.003429358866356383,5.458569349532571e-05,4
ring,55,0.00794912559618442,2.086816314719735e-06,0.0058839413450436215,9.257424992813763e-05,2
rip,24,0.003468709351062292,6.834418215740723e-08,0.0035296043821620624,5.514492123887327e-05,0
rise,541,0.07819048995519584,0.0002534844417775053,0.027927376802508178,0.00041462077066057944,3
risk,1945,0.2811099869923399,0.009503960900414755,0.03967248842967236,0.0009989681361480954,6
"risk,233",25,0.0036132389073565544,8.217732834695935e-07,0.003126365811130158,6.621418349749038e-05,6
risk.373,23,0.00332417979476803,1.6350851577969248e-07,0.0029475453384651667,6.609082914118424e-05,6
risky,58,0.008382714265067205,3.3429736650892985e-06,0.006662331742109683,0.0001070286511147666,3
rita,30,0.004335886688827865,3.7223903399019443e-06,0.003144598424120033,8.26181551972218e-05,7
ritual,28,0.004046827576239341,1.8820396117327134e-07,0.003969622788625245,6.967858402369321e-05,7
river,53,0.007660066483595895,6.241111331892314e-06,0.004832535844000064,0.00012173359032538992,9
roaccutane,26,0.0037577684636508164,5.520352906432821e-08,0.0037078313730175842,6.123690371551854e-05,2
road,172,0.024859083682613095,9.771772469889593e-05,0.012957329502347018,0.0001991728494576737,9
robert,106,0.01532013296719179,0.0002285537401094907,0.0076982880275021995,0.00020522659529546709,8
robertson,54,0.007804596039890158,9.792375924760022e-06,0.004648210037461627,0.0001011282422138867,8
robotic,52,0.007515536927301633,9.444217732546007e-07,0.006422931167609369,8.989358592446189e-05,4
robust,176,0.025437201907790145,1.8629472226794947e-05,0.015207259128973187,0.0001835398944746069,3
robyn,14,0.0020234137881196706,3.952435597801029e-07,0.0016646464451344851,5.704569732534011e-05,7
rochester,132,0.019077901430842606,0.00011531519638399964,0.009132508928111559,0.000211829706770441,9
rock,29,0.004191357132533603,2.2603014627501934e-08,0.004314946595949586,5.479398993657319e-05,7
rod,29,0.004191357132533603,4.2241075825713944e-07,0.00394772036919402,6.847890330147675e-05,2
rodrigo,29,0.004191357132533603,1.080584839126267e-05,0.0011403525219211936,0.00011820648202828189,8
rodriguez,27,0.003902298019945079,6.268858603151723e-07,0.0020417020593500954,9.578103905497042e-05,8
rogers,121,0.017488076311605722,5.629926001640154e-06,0.010296052418324333,0.000128053382693874,0
role,737,0.10651828298887123,0.0007462005784947701,0.02773151346084562,0.0004596884675205744,3
roller,24,0.003468709351062292,1.5508006186119298e-08,0.0035347665195062284,5.458731256470987e-05,2
rollercoaster,29,0.004191357132533603,5.914876502898885e-08,0.004139302297173976,5.959926565213321e-05,5
roman,29,0.004191357132533603,4.028627372859034e-07,0.0045757867818531335,6.380558344051143e-05,0
ronald,82,0.011851423616129498,0.00010124265464011998,0.004495505343648877,0.0002162340396108682,8
ronde,28,0.004046827576239341,2.898841252339737e-07,0.003706543063884569,6.560115654170015e-05,8
roof,51,0.007371007371007371,1.6171662557436954e-06,0.006151819943879609,8.70001479553734e-05,0
room,168,0.024280965457436045,3.5715500074407386e-05,0.014069607360411126,0.00021011870073230746,0
roosevelt,65,0.009394421159127041,9.416935795369648e-07,0.007276698737140921,8.992681129145766e-05,0
root,136,0.019656019656019656,9.066394021309421e-06,0.011733268508021808,0.00013582062413629493,4
rosen,49,0.0070819482584188465,6.211196263625143e-06,0.003762293144370502,0.00010912053480399524,8
rotate,48,0.006937418702124584,1.247377518360403e-07,0.006264937965532606,7.689985041730859e-05,2
rouge,29,0.004191357132533603,6.307165080713134e-07,0.002411086336792278,8.996773458261715e-05,9
rough,45,0.006503830033241798,5.235234909472097e-07,0.005729195960234464,6.497473451991378e-05,3
roughly,107,0.015464662523486054,5.086241812387305e-06,0.010786807648733441,0.00013026824785319455,2
rounded,29,0.004191357132533603,2.3648829260941612e-08,0.004244947955482049,5.485179333346624e-05,6
route,199,0.028761381702558174,2.6789187278027457e-05,0.016007848443003528,0.0001956398407970227,2
routine,444,0.06417112299465241,0.00011850154177648596,0.024450392939418832,0.0003146816857291209,4
routinely,194,0.028038733921086863,2.172004268006222e-05,0.015242598869636463,0.0001893576255583921,4
rrr,37,0.0053475935828877,5.115662278338257e-07,0.0045987414311952236,7.206442616549635e-05,6
rtcs,23,0.00332417979476803,3.514169396361042e-08,0.003446535215630227,5.5688110507105324e-05,2
rub,147,0.02124584477525654,1.1669905228844415e-05,0.012542403402727418,0.00016359846512787026,2
rubber,43,0.006214770920653274,6.207818149861507e-07,0.005359657344076425,7.708335920116429e-05,2
ruisheng,29,0.004191357132533603,1.4916335971499446e-06,0.001335192201179253,0.00011968235891772194,8
ruiz,29,0.004191357132533603,1.0717240945137009e-05,0.0011667130100824167,0.00011679122442262081,8
rule,318,0.04596039890157537,4.38424975889928e-05,0.018145100334769643,0.00023182087786439634,5
run,405,0.05853447029917618,0.00018403366342647625,0.023272991107264846,0.00034889487119085495,0
running,29,0.004191357132533603,8.170649532314622e-08,0.004001106220067796,6.573010744431581e-05,3
runz,13,0.0018788842318254082,9.67516849812479e-10,0.001702119778285564,4.213510127636478e-05,5
rural,29,0.004191357132533603,2.427877702955386e-07,0.0038320366022084316,7.224581859270879e-05,9
rush,45,0.006503830033241798,4.435275455911657e-07,0.005729786870087296,7.769875043066397e-05,2
ryan,57,0.008238184708772944,0.0001696276723787018,0.004470484553653849,0.00014058037032000858,6
s.e,30,0.004335886688827865,3.2523250536282917e-06,0.002292940652449746,9.25908778626977e-05,8
s.l,30,0.004335886688827865,1.3874513550442726e-06,0.0025746896709065614,9.809946062255426e-05,8
saad,28,0.004046827576239341,1.6228697012037998e-07,0.00344643766422871,7.027661773478587e-05,8
saalu,30,0.004335886688827865,1.0824781323825994e-06,0.0033542350140310395,7.778798623719675e-05,8
sabotage,26,0.0037577684636508164,9.699824477342359e-08,0.0036471421845647367,5.930604399920565e-05,7
sabrina,13,0.0018788842318254082,4.707087576117103e-09,0.001513749801481065,4.975734377520091e-05,7
sachet,50,0.007226477814713109,8.302191423617232e-06,0.004660645767389897,0.00010937263247354264,2
sacrifice,25,0.0036132389073565544,1.5805710100568843e-07,0.0037555484423584477,6.321893592127747e-05,7
sad,66,0.009538950715421303,2.0853088732943034e-06,0.007314946296038232,9.631790153382865e-05,3
sadness,87,0.012574071397600809,2.4565871446892246e-06,0.008894478182003855,0.00011374342098604934,3
safe,852,0.12313918196271137,0.0007511035711136066,0.03288875062541904,0.0005334955915949329,0
safely,320,0.0462494580141639,0.00010554582175042348,0.02057179142098385,0.0002795108581910036,4
safety,639,0.09235438647203353,0.0005112194532182514,0.02971385617536144,0.00048501884254073644,4
safety.30,28,0.004046827576239341,3.663464038495484e-08,0.004702739452194816,5.973263746222907e-05,2
saint,39,0.005636652695476225,3.268842777806638e-06,0.003915247476262577,8.27029830347403e-05,6
salad,70,0.010117068940598353,1.9805079808739886e-05,0.006910062752290154,0.00012004499955049662,7
sale,51,0.007371007371007371,1.134080530244146e-06,0.006080077608210523,8.533769607120701e-05,4
saliva,26,0.0037577684636508164,5.318817951611698e-08,0.0037317549272530177,5.6566651424876484e-05,2
salivary,25,0.0036132389073565544,9.082030241760229e-08,0.0035205411623769186,5.7676151620491615e-05,7
salmon,52,0.007515536927301633,1.0758250171799991e-05,0.004562337418156476,0.00012595204265325729,7
